id,location,link_dom_ria_com,rooms,area_general_living_kitch,floor,price_usd,post_date,scrape_date1,views1,scrape_date2,views2,scrape_date_cal1,scrape_date_cal2,views_0,views_decision_%,views_decision1_%
30824556,вул. Дизельна 1А,-harkov-slobodskoy-dizelnaya-ulitsa-30824556.html,1,24.9 м²\ 16.1 м²\ 9.8 м²,3th of 5,8 500,2024-08-19,2025-01-24,3475.0,2025-01-29,3563.0,158.0,163.0,521.25,Unreal,2.53
30791347,вул. Клочківська 258,-harkov-shevchenkovskiy-lokovkaya-lia-30791347.html,3,104.7 м²\ 62.3 м²\ 12.5 м²,16th of 24,100 000,2024-03-30,2025-01-24,3470.0,2025-01-29,3508.0,300.0,305.0,520.5,Unreal,1.1
26646097,вул. Лозівська 5,-harkov-holodnogorskiy-ozovkaya-lia-26646097.html,2,19.6 м²,3th of 6,21 000,2024-12-14,2025-01-24,3458.0,2025-01-29,3552.0,41.0,46.0,519.81,Unreal,2.6
29445737,вул. Кирпичова 22,-harkov-kievskiy-ipieva-lia-29445737.html,1,16 м²\ 10 м²\ 3 м²,2th of 3,15 000,2024-02-16,2025-01-24,3442.0,2025-01-29,3482.0,343.0,348.0,516.3,Unreal,1.16
32194612,вул. 23-го Серпня,-harkov-shevchenkovskiy-23-go-avgusta-ulitsa-32194612.html,2,44.2 м²\ 28.9 м²\ 6 м²,4th of 5,19 000,2024-09-13,2025-01-24,3441.0,2025-01-29,3561.0,133.0,138.0,516.15,Unreal,3.49
28194941,вул. Велика Гончарівська 9,-harkov-holodnogorskiy-bolshaya-goncharovskaya-ulitsa-28194941.html,2,75 м²\ 55 м²\ 10 м²,1th of 2,33 000,2024-06-19,2025-01-24,3427.0,2025-01-29,3460.0,219.0,224.0,514.05,Unreal,0.96
30289370,вул. Іванівська 22,-harkov-shevchenkovskiy-30289370.html,1,18 м²\ 10 м²\ 7 м²,2th of 4,13 500,2024-04-14,2025-01-24,3423.0,2025-01-29,3468.0,285.0,290.0,513.45,Unreal,1.31
31774455,вул. Ботанічна 2,-harkov-shevchenkovskiy-botanicheskaya-ulitsa-31774455.html,2,77.9 м²\ 39.1 м²\ 12.4 м²,10th of 15,86 000,2024-06-19,2025-01-24,3419.0,2025-01-29,3458.0,219.0,224.0,512.85,Unreal,1.14
32188510,вул. Григорія Сковороди 54,-harkov-kievskiy-grigoriya-skovorody-pushkinskaya-ulitsa-32188510.html,3,63.3 м²\ 42.8 м²\ 7 м²,5th of 7,45 000,2024-09-02,2025-01-24,3405.0,2025-01-29,3481.0,144.0,149.0,510.75,Unreal,2.23
30507707,вул. Університетська 35/2,-harkov-osnovyanskiy-niveiekaya-lia-30507707.html,4,130 м²\ 90 м²\ 17 м²,7th of 9,98 900,2024-06-11,2025-01-24,3392.0,2025-01-29,3439.0,227.0,232.0,508.8,Unreal,1.39
32020499,вул. Гіршмана,-harkov-kievskiy-girshmana-ulitsa-32020499.html,2,44.8 м²\ 27.1 м²\ 6 м²,5th of 7,32 500,2024-08-27,2025-01-24,3343.0,2025-01-29,3440.0,150.0,155.0,501.45,Unreal,2.9
31733135,вул. Велика Панасівська 38,-harkov-holodnogorskiy-bolshaya-panasovskaya-ulitsa-31733135.html,3,63.9 м²\ 43.4 м²\ 6.6 м²,3th of 9,26 000,2024-08-13,2025-01-24,3330.0,2025-01-29,3392.0,164.0,169.0,499.5,Unreal,1.86
32202781,вул. Григорія Сковороди,-harkov-kievskiy-grigoriya-skovorody-pushkinskaya-ulitsa-32202781.html,2,43 м²,6th of 6,48 400,2024-09-11,2025-01-24,3327.0,2025-01-29,3375.0,135.0,140.0,499.05,Unreal,1.44
27716792,"вул. Букова, кв. 32",-harkov-bukovaya-ulitsa-27716792.html,2,48 м²\ 33 м²\ 10 м²,3th of 5,39 000,2024-06-17,2025-01-24,3320.0,2025-01-29,3364.0,221.0,226.0,498.0,Unreal,1.33
31751216,вул. Аскольдівська,-harkov-slobodskoy-askoldovskaya-ulitsa-31751216.html,2,28.9 м²\ 18 м²\ 14.1 м²,5th of 5,13 000,2024-06-16,2025-01-24,3297.0,2025-01-29,3367.0,222.0,227.0,494.55,Unreal,2.12
32402016,пров. Гурченко Людмили 3,-harkov-tsentr-gurchenko-lyudmily-pereulok-32402016.html,2,84.1 м²\ 24.5 м²\ 12.2 м²,1th of 1,35 000,2024-11-01,2025-01-24,3287.0,2025-01-29,3452.0,84.0,89.0,493.05,Unreal,5.02
30560066,вул. Клочківська,-harkov-gosprom-klochkovskaya-ulitsa-30560066.html,3,75 м²\ 30 м²\ 25 м²,2th of 12,74 900,2024-04-18,2025-01-24,3283.0,2025-01-29,3337.0,281.0,286.0,492.45,Unreal,1.64
31303504,вул. Гольдбергівська 103,-harkov-osnovyanskiy-goldbergovskaya-ulitsa-31303504.html,4,96.4 м²\ 58.2 м²\ 12.7 м²,2th of 2,25 000,2024-06-29,2025-01-24,3263.0,2025-01-29,3321.0,209.0,214.0,489.45,Unreal,1.78
32177763,вул. Камишева Івана 5,-harkov-saltovskiy-kamysheva-ivana-ulitsa-32177763.html,1,23.6 м²\ 17.9 м²,2th of 2,8 200,2024-08-30,2025-01-24,3253.0,2025-01-29,3318.0,147.0,152.0,487.95,Unreal,2.0
31682862,вул. Харківських Дивізій 12/21,-harkov-novye-doma-harkovskih-diviziy-ulitsa-31682862.html,2,46.1 м²\ 30 м²\ 6 м²,4th of 5,22 000,2024-06-14,2025-01-24,3219.0,2025-01-29,3282.0,224.0,229.0,482.85,Unreal,1.96
32528281,просп. Байрона 21Б,-harkov-slobodskoy-bayrona-geroev-stalingrada-prospekt-32528281.html,2,54.7 м²\ 29.4 м²\ 24.7 м²,8th of 9,13 000,2024-12-05,2025-01-24,3205.0,2025-01-29,3392.0,50.0,55.0,481.02,Unreal,5.8
27092908,вул. Озерянська 13,-harkov-holodnaya-gora-ozeryanskaya-ulitsa-27092908.html,2,55 м²\ 38 м²\ 17 м²,1th of 3,70 000,2024-08-05,2025-01-24,3189.0,2025-01-29,3217.0,172.0,177.0,478.35,Unreal,0.88
27002056,вул. Клочківська 93,-harkov-shevchenkovskiy-klochkovskaya-ulitsa-27002056.html,3,90 м²\ 65 м²\ 15 м²,4th of 12,113 000,2024-04-17,2025-01-24,3182.0,2025-01-29,3234.0,282.0,287.0,477.3,Unreal,1.63
31159438,вул. Залютинська 2,-harkov-holodnaya-gora-zalyutinskaya-ulitsa-31159438.html,1,33.1 м²\ 14.1 м²\ 11.7 м²,1th of 9,15 000,2024-04-20,2025-01-24,3181.0,2025-01-29,3231.0,279.0,284.0,477.15,Unreal,1.57
26671035,вул. Весела,-harkov-pavlovo-pole-26671035.html,1,35 м²\ 20 м²\ 5 м²,9th of 9,9 950,2024-08-03,2025-01-24,3179.0,2025-01-29,3266.0,174.0,179.0,476.85,Unreal,2.74
27107299,вул. Гвардійців-Широнінців 37,-harkov-522-yy-mikrorayon-gvardeytsev-shironintsev-ulitsa-27107299.html,2,54 м²\ 30 м²\ 9 м²,9th of 16,25 500,2024-09-18,2025-01-24,3144.0,2025-01-29,3179.0,128.0,133.0,471.6,Unreal,1.11
25586241,"вул. Молочна 56, кв.",-harkov-osnovyanskiy-olonaya-lia-25586241.html,3,94 м²\ 63 м²\ 15 м²,14th of 16,77 000,2024-12-11,2025-01-24,3134.0,2025-01-29,3211.0,44.0,49.0,470.74,Unreal,2.38
32329831,вул. Черепанових,-harkov-novobavarskiy-cherepanovyh-ulitsa-32329831.html,1,22 м²\ 14 м²\ 5.8 м²,2th of 2,7 000,2024-10-15,2025-01-24,3137.0,2025-01-29,3238.0,101.0,106.0,470.55,Unreal,3.22
29087709,"пров. Лосівський 2А, кв.",-harkov-holodnogorskiy-oevkiy-peelok-29087709.html,3,69.4 м²\ 33.1 м²\ 14.6 м²,9th of 10,60 000,2024-04-11,2025-01-24,3131.0,2025-01-29,3527.0,288.0,293.0,469.65,Unreal,12.65
31914270,наб. Харківська 7/9,-harkov-kievskiy-harkovskaya-naberejnaya-31914270.html,3,77 м²\ 55 м²\ 12 м²,2th of 5,75 000,2024-07-30,2025-01-24,3125.0,2025-01-29,3152.0,178.0,183.0,468.75,Unreal,0.86
32106107,просп. Героїв Харкова 270Б,-harkov-industrialnyy-geroev-harkova-moskovskiy-prospekt-32106107.html,2,74.9 м²\ 48 м²\ 12.5 м²,3th of 9,38 000,2024-08-21,2025-01-24,3105.0,2025-01-29,3117.0,156.0,161.0,465.75,Unreal,0.39
31226356,пров. Шевченківський 36,-harkov-shevchenkovskiy-pereulok-31226356.html,1,19 м²\ 16 м²\ 3 м²,1th of 7,10 000,2024-11-17,2025-01-24,3099.0,2025-01-29,3164.0,68.0,73.0,464.87,Unreal,2.1
32372606,пров. Короленка 2/13,-harkov-podol-korolenko-pereulok-32372606.html,2,59 м²\ 40 м²\ 10 м²,4th of 6,59 000,2024-10-24,2025-01-24,3086.0,2025-01-29,3214.0,92.0,97.0,462.9,Unreal,4.15
31545735,просп. Героїв Харкова 158,-harkov-nemyshlyanskiy-geroev-harkova-moskovskiy-prospekt-31545735.html,1,45 м²\ 12 м²\ 16 м²,12th of 14,62 000,2024-07-22,2025-01-24,3085.0,2025-01-29,3102.0,186.0,191.0,462.75,Unreal,0.55
27308872,вул. Мар'їнська 18,-harkov-osnovyanskiy-ainkaya-lia-27308872.html,1,26 м²\ 20 м²\ 6 м²,2th of 2,13 900,2024-09-05,2025-01-24,3045.0,2025-01-29,3105.0,141.0,146.0,456.75,Unreal,1.97
30400161,просп. Перемоги 73Б,-harkov-obed-popek-30400161.html,2,58.2 м²\ 31.6 м²\ 8.8 м²,7th of 16,32 000,2024-09-08,2025-01-24,3013.0,2025-01-29,3041.0,138.0,143.0,451.95,Unreal,0.93
32510020,просп. Героїв Харкова 118/3,-harkov-krasnyy-luch-geroev-harkova-moskovskiy-prospekt-32510020.html,2,65 м²\ 42 м²,1th of 6,17 000,2024-11-29,2025-01-24,3010.0,2025-01-29,3217.0,56.0,61.0,451.6,Unreal,6.86
31936019,просп. Науки 45А,-harkov-shevchenkovskiy-nauki-prospekt-31936019.html,2,52.1 м²\ 30.9 м²\ 9 м²,5th of 9,30 000,2024-07-14,2025-01-24,2981.0,2025-01-29,3029.0,194.0,199.0,447.15,Unreal,1.61
32508921,наб. Харківська 9,-harkov-tsentr-harkovskaya-naberejnaya-32508921.html,1,30.6 м²\ 15.7 м²\ 5.7 м²,3th of 5,18 000,2024-12-02,2025-01-24,2965.0,2025-01-29,3147.0,53.0,58.0,444.91,Unreal,6.12
32220877,вул. Мистецтв 7/9,-harkov-kievskiy-iskusstv-ulitsa-32220877.html,3,82 м²\ 56.7 м²\ 11 м²,6th of 7,36 500,2024-09-11,2025-01-24,2964.0,2025-01-29,3113.0,135.0,140.0,444.6,Unreal,5.03
31668017,вул. Семена Кузнеця 66,-harkov-shevchenkovskiy-semjona-kuznetsa-ulitsa-31668017.html,1,35.5 м²\ 19 м²\ 8 м²,4th of 5,15 500,2024-06-07,2025-01-24,2959.0,2025-01-29,2987.0,231.0,236.0,443.85,Unreal,0.95
32166087,вул. Володимирська 62,-harkov-novobavarskiy-vladimirskaya-ulitsa-32166087.html,3,68 м²\ 40 м²\ 6 м²,2th of 2,15 500,2024-08-28,2025-01-24,2958.0,2025-01-29,3042.0,149.0,154.0,443.7,Unreal,2.84
31992112,вул. Зубенка Владислава 35Б,-harkov-saltovskiy-zubenko-vladislava-ulitsa-31992112.html,1,18 м²\ 9 м²\ 4 м²,1th of 5,9 000,2024-07-24,2025-01-24,2955.0,2025-01-29,3025.0,184.0,189.0,443.25,Unreal,2.37
24451590,вул. Клочківська 117,-harkov-shevchenkovskiy-klochkovskaya-ulitsa-24451590.html,3,102 м²\ 75 м²\ 20 м²,8th of 21,100 000,2024-05-29,2025-01-24,2930.0,2025-01-29,2954.0,240.0,245.0,439.5,Unreal,0.82
32223052,вул. Світла 4,-harkov-saltovskiy-svetlaya-ulitsa-32223052.html,2,44 м²\ 27 м²\ 7 м²,5th of 5,16 500,2024-09-17,2025-01-24,2923.0,2025-01-29,3064.0,129.0,134.0,438.45,Unreal,4.82
29425811,пров. Білобровський 5,-harkov-belobrovskiy-pereulok-29425811.html,2,33 м²\ 25 м²\ 5 м²,4th of 4,21 000,2024-03-18,2025-01-24,2915.0,,,312.0,,437.25,Unreal,
25074525,вул. Академіків Ахієзерів 6А,-harkov-saltovskiy-ahiezerov-ulitsa-25074525.html,1,19.9 м²\ 17.8 м²,4th of 4,16 000,2024-08-07,2025-01-24,2904.0,2025-01-29,2918.0,170.0,175.0,435.6,Unreal,0.48
30722582,вул. Григорія Сковороди,-harkov-kievskiy-kinkaya-lia-30722582.html,2,60.6 м²\ 31.6 м²\ 11.6 м²,5th of 6,85 000,2024-08-31,2025-01-24,2900.0,2025-01-29,2946.0,146.0,151.0,435.0,Unreal,1.59
32093774,вул. Вернадського 1,-harkov-osnovyanskiy-vernadskogo-ulitsa-32093774.html,3,76.9 м²\ 42.2 м²\ 8.4 м²,6th of 14,52 000,2024-08-14,2025-01-24,2887.0,2025-01-29,2935.0,163.0,168.0,433.05,Unreal,1.66
30862266,вул. Зубенка Владислава 56/13,-harkov-zubenko-vladislava-ulitsa-30862266.html,2,51.1 м²\ 30.3 м²\ 7.2 м²,3th of 9,20 000,2024-03-06,2025-01-24,2881.0,2025-01-29,2937.0,324.0,329.0,432.15,Unreal,1.94
31148196,вул. Труфанова 14,-harkov-tsentr-trufanova-ulitsa-31148196.html,3,84.2 м²\ 65.2 м²\ 9.6 м²,3th of 4,50 500,2024-06-07,2025-01-24,2858.0,2025-01-29,2877.0,231.0,236.0,428.7,Unreal,0.66
31896935,пров. Автострадний 10,-harkov-saltovskiy-avtostradnyy-pereulok-31896935.html,3,62.3 м²\ 44.4 м²\ 7 м²,1th of 2,19 000,2024-09-15,2025-01-24,2849.0,2025-01-29,2915.0,131.0,136.0,427.35,Unreal,2.32
30619301,вул. Зубенка Владислава,-harkov-335-yy-mikrorayon-zubenko-vladislava-ulitsa-30619301.html,1,25 м²\ 17 м²\ 1 м²,4th of 5,12 000,2024-02-19,2025-01-24,2827.0,2025-01-29,2855.0,340.0,345.0,424.05,Unreal,0.99
30580530,вул. Кричевського 42,-harkov-ievkogo-lia-30580530.html,1,34.4 м²\ 14.8 м²,2th of 4,12 040,2024-10-10,2025-01-24,2817.0,2025-01-29,2865.0,106.0,111.0,422.55,Unreal,1.7
31926027,вул. Бучми 36А,-harkov-saltovskiy-buchmy-ulitsa-31926027.html,2,48 м²\ 35 м²\ 8 м²,5th of 5,21 000,2024-12-06,2025-01-24,2815.0,2025-01-29,2874.0,49.0,54.0,422.52,Unreal,2.06
27118188,вул. Молочна 32,-harkov-osnovyanskiy-olonaya-lia-27118188.html,1,47.7 м²\ 18.8 м²\ 11.9 м²,14th of 16,27 000,2024-04-11,2025-01-24,2796.0,2025-01-29,2817.0,288.0,293.0,419.4,298.4,0.75
32065183,вул. Катаєва 11,-harkov-novobavarskiy-kataeva-ulitsa-32065183.html,2,42 м²\ 27 м²\ 7 м²,4th of 4,16 500,2024-08-08,2025-01-24,2792.0,2025-01-29,2865.0,169.0,174.0,418.8,297.83,2.61
27008238,вул. Сумгаїтська 9,-harkov-shevchenkovskiy-sumgaitskaya-ulitsa-27008238.html,1,31 м²\ 17 м²\ 6 м²,4th of 4,17 500,2024-06-21,2025-01-24,2771.0,2025-01-29,2796.0,217.0,222.0,415.65,294.84,0.9
32039777,вул. Переяславська 23 корпус,-harkov-holodnogorskiy-pereyaslavskaya-ulitsa-32039777.html,2,62.2 м²\ 30.8 м²\ 10.1 м²,4th of 4,40 000,2024-08-04,2025-01-24,2752.0,2025-01-29,2803.0,173.0,178.0,412.8,292.13,1.85
27435321,вул. Європейська 46,-harkov-tsentr-novgorodskaya-ulitsa-27435321.html,5,160 м²\ 20 м²,9th of 10,450 000,2024-08-14,2025-01-24,2743.0,2025-01-29,2802.0,163.0,168.0,411.45,290.85,2.15
26298837,майд. Героїв Небесної Сотні,-harkov-levada-26298837.html,1,27 м²\ 20 м²\ 5 м²,2th of 3,16 000,2024-06-25,2025-01-24,2739.0,2025-01-29,2773.0,213.0,218.0,410.85,290.28,1.24
32022240,вул. Римарська 25,-harkov-shevchenkovskiy-rymarskaya-ulitsa-32022240.html,1,68.1 м²\ 31.1 м²\ 20.8 м²,4th of 16,95 000,2024-08-26,2025-01-24,2734.0,2025-01-29,2793.0,151.0,156.0,410.1,289.57,2.16
28093790,вул. Гіршмана 17,-harkov-shevchenkovskiy-girshmana-ulitsa-28093790.html,3,80.5 м²,4th of 7,65 000,2024-05-01,2025-01-24,2715.0,2025-01-29,2746.0,268.0,273.0,407.25,286.86,1.14
31767929,вул. Мирослава Мисли 58Б,-harkov-shevchenkovskiy-miroslava-mysli-tselinogradskaya-ulitsa-31767929.html,1,57.8 м²\ 24.5 м²\ 15.9 м²,16th of 21,60 000,2024-08-31,2025-01-24,2676.0,2025-01-29,2693.0,146.0,151.0,401.4,281.31,0.64
31729248,"вул. Олександра Матросова 8,",-harkov-slobodskoy-aleksandra-matrosova-ulitsa-31729248.html,2,44.3 м²\ 25.3 м²\ 5.6 м²,1th of 5,29 000,2024-06-14,2025-01-24,2668.0,2025-01-29,2703.0,224.0,229.0,400.2,280.17,1.31
30810617,вул. Сумська,-harkov-nagornyiy-shevchenkovskiy-mkaya-lia-30810617.html,4,193.8 м²\ 90.3 м²\ 12.8 м²,4th of 4,209 494,2024-08-28,2025-01-24,2667.0,,,149.0,,400.05,280.02,
32170276,просп. Героїв Харкова 3,-harkov-kievskiy-geroev-harkova-moskovskiy-prospekt-32170276.html,2,50 м²\ 28 м²\ 6.8 м²,7th of 7,61 300,2024-08-28,2025-01-24,2663.0,2025-01-29,2722.0,149.0,154.0,399.45,279.45,2.22
32050489,вул. Румянцівська,-harkov-industrialnyy-rumyantsevskaya-ulitsa-32050489.html,3,54.2 м²\ 36.9 м²\ 7.3 м²,1th of 2,16 900,2024-08-02,2025-01-24,2656.0,2025-01-29,2703.0,175.0,180.0,398.4,278.46,1.77
32351207,вул. Киргизька 6,-harkov-slobodskoy-kirgizskaya-ulitsa-32351207.html,2,44.8 м²\ 28.2 м²\ 5.5 м²,1th of 5,19 000,2024-10-17,2025-01-24,2649.0,2025-01-29,2750.0,99.0,104.0,397.35,277.46,3.81
31868049,вул. Астрономічна 37,-harkov-kievskiy-astronomicheskaya-ulitsa-31868049.html,3,64.5 м²\ 43.5 м²\ 6.8 м²,7th of 9,18 900,2024-11-22,2025-01-24,2646.0,2025-01-29,2741.0,63.0,68.0,396.93,277.06,3.59
32263341,просп. Науки 63,-harkov-shevchenkovskiy-nauchnaya-ulitsa-32263341.html,2,42 м²\ 29 м²\ 6 м²,1th of 5,18 000,2024-09-26,2025-01-24,2646.0,2025-01-29,2759.0,120.0,125.0,396.9,277.03,4.27
26488049,вул. Соборності України 277,-harkov-kievskiy-djb-aodov-lia-26488049.html,2,50 м²\ 28.6 м²\ 8.3 м²,15th of 16,25 500,2024-10-01,2025-01-24,2646.0,2025-01-29,2669.0,115.0,120.0,396.9,277.03,0.87
27156671,вул. Нескорених 47,-harkov-533-yy-mikrorayon-geroev-truda-ulitsa-27156671.html,3,64 м²\ 44 м²\ 8 м²,7th of 9,33 500,2024-08-20,2025-01-24,2644.0,2025-01-29,2667.0,157.0,162.0,396.6,276.75,0.87
31732520,просп. Григоренка Петра 10Б,-harkov-slobodskoy-grigorenko-petra-prospekt-31732520.html,2,45.2 м²\ 28.5 м²\ 5.6 м²,2th of 5,22 000,2024-06-13,2025-01-24,2625.0,2025-01-29,2661.0,225.0,230.0,393.75,274.04,1.37
27567097,вул. Двадцять Третього Серпня,-harkov-shevchenkivskiy-dvada-eego-vga-lia-27567097.html,1,29.7 м²\ 17 м²\ 6.4 м²,4th of 5,23 000,2024-07-26,2025-01-24,2623.0,2025-01-29,2648.0,182.0,187.0,393.45,273.75,0.95
26362347,пр. Садовий 4А,-harkov-novyie-doma-adovy-poezd-26362347.html,2,45.6 м²\ 29 м²\ 6 м²,3th of 5,22 000,2024-08-30,2025-01-24,2621.0,2025-01-29,2673.0,147.0,152.0,393.15,273.47,1.98
26873793,просп. Тракторобудівників,-harkov-603iy-mikrorayon-akoooieley-popek-26873793.html,1,30 м²\ 14 м²\ 7 м²,2th of 9,16 000,2024-09-30,2025-01-24,2621.0,2025-01-29,2659.0,116.0,121.0,393.15,273.47,1.45
25818449,вул. Конторська,-harkov-novobavarskiy-kontorskaya-ulitsa-25818449.html,4,118 м²\ 80 м²\ 10 м²,2th of 2,34 000,2024-12-06,2025-01-24,2612.0,2025-01-29,2669.0,49.0,54.0,392.05,272.42,2.15
32489506,майд. Павлівський 8,-harkov-osnovyanskiy-pavlovskiy-maydan-32489506.html,2,56 м²\ 35 м²\ 7.8 м²,2th of 6,43 000,2024-11-28,2025-01-24,2607.0,2025-01-29,2752.0,57.0,62.0,391.13,271.55,5.55
26430381,в'їзд Фесенківський 12,-harkov-slobodskoy-fesenkovskiy-vyezd-26430381.html,3,69 м²,16th of 16,33 000,2025-01-20,2025-01-24,1170.0,2025-01-29,1197.0,4.0,9.0,388.97,269.5,-37.69
32383404,вул. Шекспіра 9,-harkov-pavlovo-pole-shekspira-ulitsa-32383404.html,1,23 м²\ 8 м²\ 2 м²,5th of 5,9 500,2024-10-27,2025-01-24,2593.0,2025-01-29,2717.0,89.0,94.0,388.95,269.48,4.78
31593951,"пров. Шевченківський 30, кв.",-harkov-kievskiy-shevchenkovskiy-pereulok-31593951.html,1,19 м²\ 10 м²\ 5 м²,3th of 6,11 500,2024-05-24,2025-01-24,2592.0,2025-01-29,2627.0,245.0,250.0,388.8,269.34,1.35
32024439,вул. Світла 47,-harkov-saltovskiy-svetlaya-ulitsa-32024439.html,2,45 м²\ 32 м²\ 6 м²,3th of 5,18 000,2024-07-29,2025-01-24,2588.0,2025-01-29,2645.0,179.0,184.0,388.2,268.77,2.2
28088336,вул. Олімпійська 19,-harkov-nemyshlyanskiy-olimpiyskaya-ulitsa-28088336.html,3,68 м²\ 45 м²\ 10 м²,16th of 16,46 500,2024-05-13,2025-01-24,2579.0,2025-01-29,2599.0,256.0,261.0,386.85,267.48,0.78
31129168,вул. Григорія Сковороди 54,-harkov-tsentr-pushkinskaya-ulitsa-31129168.html,3,56.5 м²\ 37.6 м²\ 7.1 м²,1th of 8,49 000,2024-08-09,2025-01-24,2578.0,2025-01-29,2620.0,168.0,173.0,386.7,267.34,1.63
31286902,просп. Героїв Харкова 118,-harkov-geroev-harkova-moskovskiy-prospekt-31286902.html,2,55 м²\ 40 м²\ 3 м²,5th of 6,18 000,2024-11-29,2025-01-24,2570.0,,,56.0,,385.59,266.29,
30944235,вул. Чорноглазівська 10,-harkov-nagornyy-kievskiy-marshala-bajanova-ulitsa-30944235.html,3,75 м²\ 7 м²,4th of 5,60 000,2024-10-11,2025-01-24,2566.0,2025-01-29,2623.0,105.0,110.0,384.9,265.63,2.22
26931027,вул. Університетська 24\1,-harkov-osnovyanskiy-universitetskaya-ulitsa-26931027.html,1,21 м²\ 17 м²\ 4 м²,3th of 8,23 000,2024-05-07,2025-01-24,2566.0,2025-01-29,2604.0,262.0,267.0,384.9,265.63,1.48
32472597,"пров. Шевченківський 36, кв.",-harkov-kievskiy-shevchenkovskiy-pereulok-32472597.html,1,12 м²\ 8 м²\ 3 м²,1th of 7,6 000,2024-11-19,2025-01-24,2560.0,2025-01-29,2699.0,66.0,71.0,384.02,264.8,5.43
25571984,вул. Молочна 52,-harkov-25571984.html,2,73 м²\ 56 м²\ 15 м²,13th of 16,100 000,2024-06-06,2025-01-24,2560.0,2025-01-29,2571.0,232.0,237.0,384.0,264.78,0.43
25124530,вул. Андріївська,-harkov-lyisaya-gora-ndeevkaya-lia-25124530.html,2,26.5 м²\ 20.4 м²\ 4.7 м²,2th of 2,11 950,2024-10-18,2025-01-24,2551.0,2025-01-29,2666.0,98.0,103.0,382.65,263.49,4.51
32341098,вул. Садова 15,-harkov-kievskiy-sadovaya-ulitsa-32341098.html,4,92 м²\ 15 м²,3th of 6,72 000,2024-10-18,2025-01-24,2550.0,2025-01-29,2601.0,98.0,103.0,382.5,263.35,2.0
26477633,просп. Героїв Харкова 118/3,-harkov-slobodskoy-eoev-akova-okovkiy-popek-26477633.html,1,36.9 м²\ 19.8 м²,2th of 3,22 000,2025-01-20,2025-01-24,1150.0,2025-01-29,1187.0,4.0,9.0,382.32,263.18,-37.13
27858233,вул. Біблика 1В,-harkov-htz-biblika-lia-27858233.html,1,32.2 м²\ 16.6 м²\ 6.6 м²,10th of 12,27 500,2025-01-17,2025-01-24,1652.0,2025-01-29,1777.0,7.0,12.0,381.19,262.11,-16.23
26841628,вул. Холодногірська,-harkov-holodnogorskiy-olodnogokaya-lia-26841628.html,3,90 м²\ 60 м²\ 20 м²,4th of 9,128 000,2024-04-10,2025-01-24,2540.0,2025-01-29,2561.0,289.0,294.0,381.0,261.93,0.83
31187849,вул. Адиґейська 27,-harkov-saltovskiy-adygeyskaya-ulitsa-31187849.html,1,39.2 м²\ 19.8 м²\ 8.7 м²,2th of 3,14 000,2024-04-20,2025-01-24,2537.0,2025-01-29,2613.0,279.0,284.0,380.55,261.5,3.0
30622579,вул. Новоолександрівська 54А корпус,-harkov-kievskiy-novoaleksandrovskaya-ulitsa-30622579.html,3,90 м²\ 60 м²\ 10 м²,4th of 4,55 000,2024-04-05,2025-01-24,2536.0,2025-01-29,2576.0,294.0,299.0,380.4,261.36,1.58
32361046,вул. Кримська 8,-harkov-shevchenkovskiy-krymskaya-ulitsa-32361046.html,3,70.6 м²\ 37.9 м²\ 15.7 м²,3th of 6,79 990,2024-10-22,2025-01-24,2533.0,2025-01-29,2811.0,94.0,99.0,379.95,260.93,10.98
